OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-32828,2025-034S,2025-11-24T10:49:54.213024,15.30207852,.0001292,53.1606,39.7732,126.2474,233.8646,0,U,63045,999,4279,.86045E-3,.25218E-3,0
STARLINK-32738,2025-034T,2025-11-24T08:34:01.755264,15.30224878,.0002334,53.1600,27.1224,54.7119,305.4100,0,U,63046,999,4296,.94835E-3,.27856E-3,0
STARLINK-32590,2025-034U,2025-11-24T09:19:36.651360,15.30188674,.000135,53.1589,27.3232,93.9151,266.2004,0,U,63047,999,4295,.60168E-3,.17497E-3,0
STARLINK-32790,2025-034V,2025-11-24T09:46:57.820224,15.30190554,.0001075,53.1569,27.4401,92.1769,267.9355,0,U,63048,999,4296,.5487E-3,.15922E-3,0
STARLINK-32829,2025-034W,2025-11-24T08:28:53.895648,15.30235503,.0002679,53.1587,40.5908,140.8557,219.2638,0,U,63049,999,4277,.13153E-2,.38846E-3,0
STARLINK-32816,2025-034X,2025-11-24T11:06:37.232352,15.30203217,.0000998,53.1620,39.8473,82.4747,277.6368,0,U,63050,999,4279,.97175E-3,.28535E-3,0
STARLINK-32835,2025-034Y,2025-11-24T11:17:15.588384,15.30194376,.0001429,53.1619,39.9034,74.6944,285.4215,0,U,63051,999,4279,.10841E-2,.31881E-3,0
STARLINK-11550 [DTC],2025-035A,2025-11-24T04:59:03.150240,15.70876401,.00014775,43.0014,290.9461,310.2305,49.8434,0,U,63052,999,4463,.17557448E-2,.23158E-2,0
STARLINK-11563 [DTC],2025-035B,2025-11-23T09:16:24.646368,15.71058896,.00039152,42.9999,295.9694,229.4356,130.6171,0,U,63053,999,4439,.17872162E-2,.237779E-2,0
STARLINK-11347 [DTC],2025-035C,2025-11-24T05:52:33.915072,15.70887217,.0001414,42.9996,291.2403,244.7139,115.3583,0,U,63054,999,4463,.12897E-2,.168778E-2,0
STARLINK-11558 [DTC],2025-035D,2025-11-24T07:39:13.859424,15.70927261,.0000762,42.9993,290.0502,305.7904,54.2892,0,U,63055,999,4454,.19232E-2,.254984E-2,0
STARLINK-11392 [DTC],2025-035E,2025-11-24T07:08:49.356672,15.70989127,.0001774,42.9993,290.7717,265.5520,94.5145,0,U,63056,999,4464,.27265E-2,.367624E-2,0
STARLINK-11406 [DTC],2025-035F,2025-11-23T23:08:05.852832,15.71092287,.00021607,42.9992,292.5586,232.2331,127.8341,0,U,63057,999,4447,.30593986E-2,.416841E-2,0
STARLINK-11418 [DTC],2025-035G,2025-11-24T09:03:19.163232,15.71075714,.0003545,42.9983,290.5155,238.0246,122.0277,0,U,63058,999,4453,.19135E-2,.255317E-2,0
STARLINK-11509 [DTC],2025-035H,2025-11-23T23:38:40.830720,15.71004349,.0002054,42.9995,292.7291,245.1375,114.9280,0,U,63059,999,4447,.20289144E-2,.270399E-2,0
STARLINK-11403 [DTC],2025-035J,2025-11-24T08:32:44.051424,15.71161250,.0004386,42.9989,290.3480,250.5165,109.5229,0,U,63060,999,4465,.27973E-2,.380571E-2,0
STARLINK-11409 [DTC],2025-035K,2025-11-23T23:32:20.839200,15.71078727,.00021448,42.9995,292.6924,227.4259,132.6428,0,U,63061,999,4459,.29134772E-2,.395689E-2,0
STARLINK-11412 [DTC],2025-035L,2025-11-24T06:53:32.434080,15.70915720,.0001348,43.0003,290.6824,274.7722,85.2991,0,U,63062,999,4464,.17221E-2,.22739E-2,0
STARLINK-11399 [DTC],2025-035M,2025-11-24T06:22:57.267840,15.70938566,.0002286,43.0003,290.5122,223.2633,136.8056,0,U,63063,999,4464,.21534E-2,.286801E-2,0
STARLINK-11408 [DTC],2025-035N,2025-11-24T07:46:52.300416,15.70847627,.0001381,42.9994,290.0841,266.6716,93.3994,0,U,63064,999,4465,.24412E-2,.325484E-2,0
STARLINK-33635,2025-035P,2025-11-24T04:18:15.177312,15.27602658,.00007378,42.9975,22.9204,184.7226,175.3619,0,U,63065,999,4359,.89313333E-3,.24413E-3,0
STARLINK-33622,2025-035Q,2025-11-24T10:08:58.198848,15.27612719,.0001039,43.0003,21.2993,254.4704,105.6033,0,U,63066,999,4363,.14801E-2,.40733E-3,0
STARLINK-33628,2025-035R,2025-11-24T11:00:46.730016,15.27611066,.0001234,42.9987,21.5737,264.8331,95.2380,0,U,63067,999,4363,.14003E-2,.38509E-3,0
STARLINK-33627,2025-035S,2025-11-24T10:49:41.316096,15.27554655,.0003848,43.0059,21.5173,281.0862,78.9556,0,U,63068,999,4362,.91306E-3,.24932E-3,0
STARLINK-33620,2025-035T,2025-11-24T10:44:06.283680,15.27574067,.0001269,42.9969,21.4882,273.4090,86.6617,0,U,63069,999,4362,.46513E-3,.12557E-3,0
STARLINK-33604,2025-035U,2025-11-24T05:04:30.507744,15.27610169,.00019696,42.9977,23.1574,167.3173,192.7729,0,U,63070,999,4358,.95718158E-3,.26196E-3,0
STARLINK-33624,2025-035V,2025-11-24T04:44:52.381536,15.27586657,.00011277,43.0021,19.5864,242.1510,117.9227,0,U,63071,999,4352,.96049917E-3,.26268E-3,0
STARLINK-33623,2025-035W,2025-11-24T04:55:15.452544,15.27615416,.00005833,42.9931,23.1018,138.4340,221.6556,0,U,63072,999,4359,.11911271E-2,.32696E-3,0
STARLINK-33586,2025-035X,2025-11-24T04:04:50.122848,15.27607158,.00003756,42.9934,15.9118,189.0130,171.0715,0,U,63073,999,4367,.12110543E-2,.33242E-3,0
STARLINK-33605,2025-035Y,2025-11-24T04:01:36.108192,15.27609213,.00027187,43.0034,22.8265,277.8347,82.2197,0,U,63074,999,4358,.11392596E-2,.3125E-3,0
STARLINK-32839,2025-037A,2025-11-24T12:00:02.000160,14.98349930,.0003,70.0008,259.7639,271.0116,83.1847,0,U,63077,999,575,-.30033E-2,-.35764E-3,0
STARLINK-32821,2025-037B,2025-11-24T05:36:51.261696,14.98330685,.0003135,70.0009,260.4307,277.3552,82.7251,0,U,63078,999,4279,.68491312E-3,.8089E-4,0
STARLINK-32817,2025-037C,2025-11-24T04:54:44.386560,14.98328939,.0001851,70.0028,260.3264,277.9963,82.0986,0,U,63079,999,4279,-.10009183E-2,-.12014E-3,0
STARLINK-32906,2025-037D,2025-11-24T06:01:05.282112,14.98397859,.0002279,70.0014,260.4868,270.8268,89.2630,0,U,63080,999,4280,.25897E-2,.30998E-3,0
STARLINK-32895,2025-037E,2025-11-24T05:54:51.638400,14.98345120,.0002661,70.0012,260.4765,267.3877,92.6977,0,U,63081,999,4266,.73812E-3,.8728E-4,0
STARLINK-32933,2025-037F,2025-11-24T05:19:01.659936,14.98320100,.00027647,70.0006,260.3835,272.9600,87.1243,0,U,63082,999,4274,.64019793E-3,.7552E-4,0
STARLINK-32932,2025-037G,2025-11-24T05:24:48.739968,14.98344207,.00027655,70.0008,260.4050,268.9047,91.1795,0,U,63083,999,4266,.99107582E-3,.11756E-3,0
STARLINK-32908,2025-037H,2025-11-24T05:12:47.113344,14.98345279,.00022052,70.0006,260.3714,270.3452,89.7454,0,U,63084,999,4266,.97681965E-3,.11586E-3,0
STARLINK-32505,2025-037J,2025-11-24T05:55:05.796768,14.98340012,.0002585,70.0010,260.4744,272.1517,87.9346,0,U,63085,999,4275,.47418E-3,.5571E-4,0
STARLINK-32914,2025-037K,2025-11-24T05:18:47.914560,14.98345770,.00029119,70.0005,260.3833,269.0040,91.0785,0,U,63086,999,4280,.98555712E-3,.11691E-3,0
STARLINK-32918,2025-037L,2025-11-24T05:42:50.314176,14.98347071,.0002878,70.0007,260.4444,267.9951,92.0878,0,U,63087,999,4289,.95715E-3,.11351E-3,0
STARLINK-32912,2025-037M,2025-11-24T04:36:57.265344,14.98340641,.00027265,70.0008,260.2870,270.4131,89.6716,0,U,63088,999,4290,.49466913E-3,.5816E-4,0
STARLINK-32910,2025-037N,2025-11-24T12:00:02.000160,14.98350443,.0002574,70.0007,259.7069,278.2209,120.9757,0,U,63089,999,581,-.28601E-2,-.34071E-3,0
STARLINK-32903,2025-037P,2025-11-24T06:06:50.463936,14.98348098,.0002843,70.0005,260.1056,269.8222,90.2611,0,U,63090,999,4267,.82937E-3,.9821E-4,0
STARLINK-32925,2025-037Q,2025-11-24T06:12:51.147648,14.98343326,.0002636,70.0012,260.1156,270.4821,89.6036,0,U,63091,999,4275,.61869E-3,.7299E-4,0
STARLINK-32924,2025-037R,2025-11-24T04:48:44.658432,14.98328043,.00032224,70.0014,260.3168,261.1875,98.8919,0,U,63092,999,4280,.87684036E-3,.10384E-3,0
STARLINK-32900,2025-037S,2025-11-24T05:06:46.369152,14.98324292,.00031829,70.0003,260.3588,263.8509,96.2287,0,U,63093,999,4266,.66009418E-3,.7791E-4,0
STARLINK-32927,2025-037T,2025-11-24T05:48:50.946912,14.98342542,.0002531,70.0012,260.4619,276.2048,83.8822,0,U,63094,999,4275,.58208E-3,.6861E-4,0
STARLINK-32907,2025-037U,2025-11-24T05:30:50.337792,14.98316926,.00033241,70.0006,260.4146,266.6378,93.4401,0,U,63095,999,4275,.93085127E-3,.11028E-3,0
STARLINK-32911,2025-037V,2025-11-24T06:00:52.100064,14.98347228,.000288,70.0006,260.4864,265.4741,94.6089,0,U,63096,999,4280,.74879E-3,.8857E-4,0
STARLINK-32923,2025-037W,2025-11-24T06:18:51.636960,14.98345499,.0002753,70.0010,260.1323,267.0915,92.9929,0,U,63097,999,4281,.67144E-3,.7931E-4,0
STARLINK-32913,2025-037X,2025-11-24T05:00:45.342432,14.98375856,.00025311,70.0015,260.3375,259.7840,100.3033,0,U,63098,999,4281,.10005361E-2,.11879E-3,0
STARLINK-11629 [DTC],2025-039A,2025-11-23T12:59:25.054944,15.70883646,.00015499,42.9990,156.4457,278.2282,81.8410,0,U,63104,999,4292,.1562365E-2,.205433E-2,0
STARLINK-11624 [DTC],2025-039B,2025-11-24T11:23:43.273824,15.70842679,.0003645,42.9996,151.4289,219.5305,140.5297,0,U,63105,999,4306,.21402E-2,.283825E-2,0
STARLINK-11584 [DTC],2025-039C,2025-11-23T23:09:56.291040,15.70885982,.00019052,42.9990,154.4859,247.9410,112.1256,0,U,63106,999,4298,.11120826E-2,.145046E-2,0
STARLINK-11627 [DTC],2025-039D,2025-11-23T22:24:02.437056,15.70958692,.00013096,43.0025,154.2241,260.0842,99.9878,0,U,63107,999,4298,.68575198E-3,.88932E-3,0
STARLINK-11632 [DTC],2025-039E,2025-11-24T09:27:54.747360,15.71016459,.0003656,42.9987,151.6718,206.9351,153.1327,0,U,63108,999,4305,.18564E-2,.246817E-2,0
STARLINK-11625 [DTC],2025-039F,2025-11-24T09:35:33.781056,15.71202937,.000354,42.9995,151.7162,232.2967,127.7580,0,U,63109,999,4305,.19473E-2,.26143E-2,0
STARLINK-11601 [DTC],2025-039G,2025-11-23T16:25:28.347168,15.70844308,.000142,42.9993,155.8021,247.3024,112.7693,0,U,63110,999,4294,.21330896E-2,.282828E-2,0
STARLINK-11630 [DTC],2025-039H,2025-11-24T09:43:12.902016,15.70915856,.0002256,42.9991,151.7579,283.8922,76.1694,0,U,63111,999,4305,.71514E-3,.92643E-3,0
STARLINK-11590 [DTC],2025-039J,2025-11-23T12:36:40.018752,15.70951107,.00025117,42.9984,157.2063,238.9546,121.1076,0,U,63112,999,4291,.16833611E-2,.222475E-2,0
STARLINK-11598 [DTC],2025-039K,2025-11-24T00:10:55.770816,15.71119591,.00017611,42.9993,153.9278,305.3635,54.7068,0,U,63113,999,4299,.18615282E-2,.248598E-2,0
STARLINK-11600 [DTC],2025-039L,2025-11-23T13:07:03.963360,15.70866394,.00020953,42.9994,156.4846,298.1975,61.8681,0,U,63114,999,4292,.1481358E-2,.194359E-2,0
STARLINK-11597 [DTC],2025-039M,2025-11-23T23:32:41.709120,15.70904516,.00015492,42.9986,153.7137,282.4540,77.6154,0,U,63115,999,4299,.16886518E-2,.222737E-2,0
STARLINK-11591 [DTC],2025-039N,2025-11-23T20:21:55.833696,15.71191272,.00024388,42.9979,154.4362,286.0200,74.0399,0,U,63116,999,4297,.32010707E-2,.439176E-2,0
STARLINK-32955,2025-039P,2025-11-24T04:20:14.369568,15.27623768,.00014429,43.0028,248.3801,277.9140,82.1548,0,U,63117,999,4193,.1172298E-2,.32181E-3,0
STARLINK-32945,2025-039Q,2025-11-24T04:31:20.725248,15.27615738,.00013425,43.0014,248.4372,289.6338,70.4369,0,U,63118,999,4193,.12006796E-2,.32962E-3,0
STARLINK-32941,2025-039R,2025-11-24T03:02:45.385152,15.27609394,.00023286,43.0020,237.5736,250.3695,109.6905,0,U,63119,999,4205,.10559523E-2,.28936E-3,0
STARLINK-32942,2025-039S,2025-11-24T03:06:26.407584,15.27613244,.00012485,43.0012,248.8519,270.5816,89.4892,0,U,63120,999,4192,.10233076E-2,.28033E-3,0
STARLINK-32947,2025-039T,2025-11-24T03:54:20.275488,15.27611473,.0001798,43.0015,248.2423,252.8148,107.2507,0,U,63121,999,4193,.14729538E-2,.40533E-3,0
STARLINK-32961,2025-039U,2025-11-24T04:57:14.612832,15.27619846,.00021299,42.9996,248.5705,246.3531,113.7098,0,U,63122,999,4193,.1311568E-2,.36051E-3,0
STARLINK-32948,2025-039V,2025-11-24T04:46:08.100768,15.27615850,.00020266,42.9992,248.5092,255.3420,104.7207,0,U,63123,999,4193,.9286401E-3,.25409E-3,0
STARLINK-32957,2025-039W,2025-11-24T03:32:20.563872,15.27609842,.00013292,43.0007,248.9881,264.9059,95.1641,0,U,63124,999,4192,.92996358E-3,.2544E-3,0
STARLINK-11609 [DTC],2025-043A,2025-11-23T23:14:18.193632,15.71204840,.00018944,43.0003,168.0782,243.6085,116.4588,0,U,63132,999,4283,.31211259E-2,.427853E-2,0
STARLINK-11604 [DTC],2025-043B,2025-11-23T22:13:19.757568,15.70876817,.00030873,43.0007,168.6387,332.0327,28.0375,0,U,63133,999,4271,.17622544E-2,.23249E-2,0
STARLINK-11605 [DTC],2025-043C,2025-11-22T22:56:59.338176,15.70852115,.00025786,42.9991,174.2536,223.5177,136.5487,0,U,63134,999,4256,.95216614E-3,.123633E-2,0
STARLINK-11610 [DTC],2025-043D,2025-11-23T21:58:01.715232,15.70873259,.00016955,42.9999,168.5543,265.3589,94.7085,0,U,63135,999,4271,.11127205E-2,.14505E-2,0
STARLINK-11613 [DTC],2025-043E,2025-11-23T20:34:06.883104,15.70875576,.00023602,42.9972,168.9800,294.9830,65.0793,0,U,63136,999,4282,.18197014E-2,.240285E-2,0
STARLINK-11616 [DTC],2025-043F,2025-11-23T13:20:22.537824,15.70988549,.00019424,42.9993,170.1352,257.0251,103.0400,0,U,63137,999,4278,.20589633E-2,.27436E-2,0
STARLINK-11611 [DTC],2025-043G,2025-11-23T22:51:22.169088,15.71174029,.00019431,42.9981,167.9541,298.0047,62.0624,0,U,63138,999,4284,.28071632E-2,.382132E-2,0
STARLINK-11628 [DTC],2025-043H,2025-11-23T13:49:38.689536,15.70876781,.00018164,42.9997,170.2967,275.2321,84.8339,0,U,63139,999,4278,.14944921E-2,.196214E-2,0
STARLINK-11607 [DTC],2025-043J,2025-11-24T00:07:37.667712,15.70830526,.00017687,42.9990,167.4842,257.0463,103.0208,0,U,63140,999,4285,.18066724E-2,.23804E-2,0
STARLINK-11522 [DTC],2025-043K,2025-11-22T17:44:04.989696,15.70820420,.00013005,42.9988,175.1908,264.5878,95.4841,0,U,63141,999,4247,.14851112E-2,.194475E-2,0
STARLINK-11503 [DTC],2025-043L,2025-11-23T22:20:46.895712,15.70859688,.0002168,42.9971,167.7929,303.0868,56.9791,0,U,63142,999,4266,.61241231E-3,.78951E-3,0
STARLINK-11579 [DTC],2025-043M,2025-11-22T22:03:28.205280,15.70867277,.00018756,42.9995,173.9562,254.1418,105.9243,0,U,63143,999,4256,.88299765E-3,.114559E-2,0
STARLINK-11581 [DTC],2025-043N,2025-11-23T23:06:38.858400,15.70913964,.00016779,43.0002,168.0385,269.3306,90.7370,0,U,63144,999,4284,.16731044E-2,.220716E-2,0
STARLINK-32949,2025-043P,2025-11-24T04:27:03.721536,15.27611020,.00010152,43.0025,252.3429,292.7478,67.3266,0,U,63145,999,4179,.98525355E-3,.26975E-3,0
STARLINK-32952,2025-043Q,2025-11-24T05:19:04.637280,15.27575146,.00028146,43.0014,258.6637,255.3004,104.7536,0,U,63146,999,4178,.15577773E-2,.4285E-3,0
STARLINK-32936,2025-043R,2025-11-24T05:22:48.913536,15.27611692,.00012857,43.0020,258.7009,264.2765,95.7940,0,U,63147,999,4115,.88582916E-3,.24218E-3,0
STARLINK-32937,2025-043S,2025-11-24T03:50:01.601664,15.27619563,.00026226,43.0031,252.1451,253.9804,106.0759,0,U,63148,999,4122,.61873507E-3,.16824E-3,0
STARLINK-32939,2025-043T,2025-11-24T05:09:24.576192,15.27606614,.00009149,43.0003,251.7002,278.9507,81.1241,0,U,63149,999,4123,.82482761E-3,.22523E-3,0
STARLINK-32919,2025-043U,2025-11-24T03:55:35.783040,15.27615678,.0002526,43.0015,252.1729,244.7701,115.2889,0,U,63150,999,4122,.12867809E-2,.35357E-3,0
STARLINK-32876,2025-043V,2025-11-24T04:41:38.477472,15.27618057,.00016101,43.0027,251.5524,263.8634,96.2034,0,U,63151,999,4123,.9213994E-3,.25209E-3,0
STARLINK-32915,2025-043W,2025-11-22T06:19:56.314272,15.27635143,.00016038,43.0020,269.7391,268.8834,91.1834,0,U,63152,999,4085,.18099324E-2,.49966E-3,0
STARLINK-11602 [DTC],2025-048A,2025-11-24T02:47:04.411392,15.71040734,.00047366,43.0014,236.5800,252.8538,107.1811,0,U,63183,999,4153,.17513422E-2,.232711E-2,0
STARLINK-11617 [DTC],2025-048B,2025-11-24T04:10:59.888928,15.70920937,.00019387,42.9992,236.1510,241.3491,118.7182,0,U,63184,999,4192,.18945957E-2,.250992E-2,0
STARLINK-11618 [DTC],2025-048C,2025-11-24T03:25:07.920192,15.70991468,.00021371,43.0003,235.8949,284.7269,75.3362,0,U,63185,999,4191,.26139285E-2,.351773E-2,0
STARLINK-11646 [DTC],2025-048D,2025-11-24T03:09:50.163840,15.70905967,.00020499,42.9996,235.8098,263.7960,96.2674,0,U,63186,999,4192,.1712712E-2,.226024E-2,0
STARLINK-11622 [DTC],2025-048E,2025-11-24T02:54:42.147360,15.71034361,.00081614,42.9994,236.6200,245.9956,114.0058,0,U,63187,999,4191,.17614358E-2,.234284E-2,0
STARLINK-11642 [DTC],2025-048F,2025-11-24T03:55:41.899296,15.70900556,.00037145,42.9978,236.0667,244.3565,115.6919,0,U,63188,999,4192,.17599733E-2,.232438E-2,0
STARLINK-11639 [DTC],2025-048G,2025-11-24T03:40:25.101984,15.70909360,.00015872,42.9998,235.9807,261.5408,98.5279,0,U,63189,999,4192,.16676474E-2,.219931E-2,0
STARLINK-11637 [DTC],2025-048H,2025-11-23T05:34:12.858528,15.70909146,.00011147,42.9986,241.9893,256.3930,103.6813,0,U,63190,999,4177,.17964053E-2,.23745E-2,0
STARLINK-11647 [DTC],2025-048J,2025-11-24T03:32:46.260960,15.70912308,.00017831,42.9995,235.9350,261.7047,98.3618,0,U,63191,999,4192,.17919604E-2,.236876E-2,0
STARLINK-11643 [DTC],2025-048K,2025-11-24T03:48:03.682080,15.70858309,.00022772,42.9990,236.0201,243.7362,116.3271,0,U,63192,999,4192,.14873777E-2,.195105E-2,0
STARLINK-11635 [DTC],2025-048L,2025-11-24T03:17:29.377248,15.70910241,.00008115,42.9987,235.8495,288.2137,71.8642,0,U,63193,999,4192,.18689709E-2,.247372E-2,0
STARLINK-11636 [DTC],2025-048M,2025-11-24T05:34:54.513696,15.70943560,.0001567,42.9993,235.7219,252.5736,107.4960,0,U,63194,999,4193,.21092E-2,.280748E-2,0
STARLINK-11631 [DTC],2025-048N,2025-11-23T05:40:32.578752,15.70893197,.00021991,43.0004,242.0227,249.5538,110.5094,0,U,63195,999,4177,.20818274E-2,.276372E-2,0
STARLINK-32946,2025-048P,2025-11-24T09:35:15.675936,15.27620304,.0001715,43.0033,323.9536,266.8363,93.2293,0,U,63196,999,4094,.13608E-2,.3742E-3,0
STARLINK-32960,2025-048Q,2025-11-23T23:34:00.980256,15.27595492,.00014415,42.9986,322.4632,190.7125,169.3696,0,U,63197,999,4092,.12107886E-2,.33222E-3,0
STARLINK-32904,2025-048R,2025-11-24T08:03:26.893152,15.27608425,.0000849,42.9993,319.9580,33.4797,326.6108,0,U,63198,999,4098,.10526E-2,.28841E-3,0
STARLINK-32931,2025-048S,2025-11-24T08:38:36.431232,15.27592229,.000173,43.0060,320.1404,266.5241,93.5413,0,U,63199,999,4098,.10401E-2,.2848E-3,0
STARLINK-32934,2025-048T,2025-11-24T00:21:54.716832,15.27581438,.00013918,43.0019,321.8524,257.3931,102.6766,0,U,63200,999,4093,.25637883E-2,.70972E-3,0
STARLINK-32938,2025-048U,2025-11-24T08:44:07.996416,15.27629038,.0001174,43.0033,320.1683,256.2372,103.8349,0,U,63201,999,4098,.14567E-2,.401E-3,0
STARLINK-32935,2025-048V,2025-11-24T07:41:26.282112,15.27611189,.0001673,42.9999,320.7042,249.3656,110.7016,0,U,63202,999,4097,.11015E-2,.30201E-3,0
STARLINK-32930,2025-048W,2025-11-24T09:10:01.470144,15.27570054,.0001911,43.0055,320.3037,278.4297,81.6338,0,U,63203,999,4098,.11365E-2,.31135E-3,0
STARLINK-11654 [DTC],2025-053A,2025-11-24T07:01:26.883264,15.70919165,.0001342,43.0002,27.4966,267.5339,92.5375,0,U,63265,999,4109,.15783E-2,.207902E-2,0
STARLINK-11659 [DTC],2025-053B,2025-11-24T05:22:14.790720,15.70881289,.00051153,42.9994,27.8339,295.8805,64.1535,0,U,63266,999,4108,.20052475E-2,.265814E-2,0
STARLINK-11653 [DTC],2025-053C,2025-11-24T07:25:41.951712,15.70849076,.0004186,43.0024,27.6339,301.9420,58.1040,0,U,63267,999,4109,.18936E-2,.250125E-2,0
STARLINK-11641 [DTC],2025-053D,2025-11-24T11:05:32.646624,15.70879033,.0000718,43.0023,26.1738,249.7936,110.2855,0,U,63268,999,4112,.17214E-2,.226946E-2,0
STARLINK-11638 [DTC],2025-053E,2025-11-24T05:06:56.998944,15.70998643,.00014917,42.9998,27.7481,221.4599,138.6155,0,U,63269,999,4108,.20774071E-2,.277028E-2,0
STARLINK-11614 [DTC],2025-053F,2025-11-23T10:02:33.139968,15.70881961,.00024383,43.0006,32.9906,299.7087,60.3538,0,U,63270,999,4095,.16473408E-2,.216926E-2,0
STARLINK-11620 [DTC],2025-053G,2025-11-24T04:44:12.063840,15.70857405,.00012033,42.9990,28.5173,235.4273,124.6481,0,U,63271,999,4107,.20686096E-2,.274126E-2,0
STARLINK-11619 [DTC],2025-053H,2025-11-24T04:05:58.524000,15.70984498,.00019361,42.9997,28.3051,245.6552,114.4114,0,U,63272,999,4107,.23491768E-2,.314577E-2,0
STARLINK-11621 [DTC],2025-053J,2025-11-24T10:57:54.247104,15.70878381,.0001234,42.9998,26.1322,261.9223,98.1505,0,U,63273,999,4112,.98547E-3,.128174E-2,0
STARLINK-11615 [DTC],2025-053K,2025-11-24T05:45:10.689984,15.70867190,.00015462,42.9993,27.9640,219.7994,140.2760,0,U,63274,999,4108,.19517419E-2,.258218E-2,0
STARLINK-11608 [DTC],2025-053L,2025-11-24T05:14:35.865024,15.70883677,.00006542,42.9981,27.7964,212.8142,147.2685,0,U,63275,999,4107,.2206214E-2,.293411E-2,0
STARLINK-11623 [DTC],2025-053M,2025-11-24T10:42:47.490336,15.70896905,.0001203,43.0005,26.9449,248.4502,111.6238,0,U,63276,999,4110,.114E-2,.148828E-2,0
STARLINK-11612 [DTC],2025-053N,2025-11-24T12:00:02.000160,15.94979883,.0009812,42.9932,23.7553,54.4529,314.0226,0,U,63277,999,602,.11951E-2,.481568E-2,.10089E-3
STARLINK-33660,2025-053P,2025-11-24T10:30:55.951776,15.27607371,.0000839,42.9981,116.4368,230.6104,129.4673,0,U,63278,999,4009,.12694E-2,.34864E-3,0
STARLINK-33611,2025-053Q,2025-11-24T09:43:31.238688,15.27615342,.0000795,43.0021,112.7204,224.4166,135.6622,0,U,63279,999,4024,.13636E-2,.37493E-3,0
STARLINK-33646,2025-053R,2025-11-24T09:39:07.358400,15.27623403,.0002144,43.0068,116.1729,290.7993,69.2629,0,U,63280,999,4009,.13231E-2,.36377E-3,0
STARLINK-33665,2025-053S,2025-11-24T10:41:49.053696,15.27607778,.0002211,42.9975,115.6225,293.5020,66.5599,0,U,63281,999,4010,.11478E-2,.31486E-3,0
STARLINK-33603,2025-053T,2025-11-24T10:36:28.356768,15.27608179,.0002296,42.9932,116.4418,141.4281,218.6735,0,U,63282,999,4009,.10947E-2,.30011E-3,0
STARLINK-33669,2025-053U,2025-11-24T10:52:54.872832,15.27602809,.0001404,42.9925,115.6786,147.7412,212.3526,0,U,63283,999,4010,.95784E-3,.26208E-3,0
STARLINK-33673,2025-053V,2025-11-24T10:04:22.976832,15.27593882,.000362,42.9982,108.4909,300.5734,59.4760,0,U,63284,999,4029,.8476E-3,.23148E-3,0
STARLINK-33662,2025-053W,2025-11-24T09:50:13.225056,15.27608978,.0000709,43.0025,116.2177,186.0257,174.0586,0,U,63285,999,4009,.11884E-2,.32613E-3,0
STARLINK-33613,2025-053X,2025-11-24T10:21:40.843872,15.27606350,.000078,42.9977,116.3878,232.5947,127.4834,0,U,63286,999,4009,.11615E-2,.31862E-3,0
STARLINK-33680,2025-053Y,2025-11-24T11:02:10.340160,15.27598249,.0001352,42.9965,115.7359,266.8511,93.2186,0,U,63287,999,4015,.83814E-3,.22886E-3,0
STARLINK-11568 [DTC],2025-057A,2025-11-22T22:46:01.658784,15.70905894,.0001523,42.9993,187.6085,273.2679,86.8015,0,U,63307,999,4039,.19089715E-2,.252793E-2,0
STARLINK-11575 [DTC],2025-057B,2025-11-23T22:17:38.873760,15.71129399,.00024501,42.9989,182.0730,304.7461,55.3176,0,U,63308,999,4054,.21725701E-2,.291868E-2,0
STARLINK-11585 [DTC],2025-057C,2025-11-23T21:54:42.500160,15.71084602,.00009209,42.9987,181.9420,273.2929,86.7833,0,U,63309,999,4057,.16301657E-2,.216478E-2,0
STARLINK-11587 [DTC],2025-057D,2025-11-24T00:19:46.749792,15.70888478,.00017937,42.9996,181.8608,267.5220,92.5442,0,U,63310,999,4055,.12628037E-2,.165184E-2,0
STARLINK-11589 [DTC],2025-057E,2025-11-24T00:27:25.403328,15.70898548,.00017568,42.9994,181.9030,252.5718,107.4958,0,U,63311,999,4055,.13840391E-2,.181521E-2,0
STARLINK-11650 [DTC],2025-057F,2025-11-23T22:34:14.428992,15.70891958,.00015764,42.9993,182.1650,255.1222,104.9471,0,U,63312,999,4057,.15207432E-2,.199883E-2,0
STARLINK-11648 [DTC],2025-057G,2025-11-23T17:58:15.558816,15.70751374,.00012008,42.9994,183.3041,236.3390,123.7363,0,U,63313,999,4051,.4384421E-2,.602712E-2,0
STARLINK-11640 [DTC],2025-057H,2025-11-23T22:25:16.246848,15.70980333,.00021311,42.9991,182.1106,225.7984,134.2708,0,U,63314,999,4054,.26083818E-2,.350822E-2,0
STARLINK-11652 [DTC],2025-057J,2025-11-23T22:09:59.846112,15.71287497,.00024621,42.9988,182.0289,266.1498,93.9089,0,U,63315,999,4057,.30202702E-2,.414789E-2,0
STARLINK-11645 [DTC],2025-057K,2025-11-24T00:12:09.087264,15.71209416,.00010936,42.9981,181.8121,330.8206,29.2601,0,U,63316,999,4058,.29666888E-2,.405654E-2,0
