x,y,z,t,firing
475893.205037,-9498522.804157,-8407601.933111,5025.838000,0
758795.835858,-9355207.158836,-8525117.925023,5085.837000,0
1041164.560537,-9205310.114106,-8636631.458710,5145.833000,0
1322798.284073,-9048915.486449,-8742043.691305,5205.828000,0
1603495.112470,-8886112.452692,-8841259.631820,5265.826000,0
1883052.509367,-8716995.545994,-8934188.269952,5325.822000,0
2161267.457129,-8541664.645941,-9020742.703667,5385.821000,0
2437936.622251,-8360224.962557,-9100840.265288,5445.817000,0
2712856.524980,-8172787.014026,-9174402.645829,5505.813000,0
2985823.712996,-7979466.597942,-9241356.017282,5565.810000,0
3256634.939007,-7780384.755896,-9301631.152586,5625.803000,0
3525087.342066,-7575667.731252,-9355163.542970,5685.802000,0
3790978.632426,-7365446.919924,-9401893.512384,5745.797000,0
4054107.279722,-7149858.814039,-9441766.328708,5805.792000,0
4314272.704242,-6929044.938326,-9474732.311439,5865.791000,0
4571275.471049,-6703151.779130,-9500746.935541,5925.788000,0
4824917.486679,-6472330.705950,-9519770.931153,5985.787000,0
5075002.198142,-6236737.885394,-9531770.378839,6045.784000,0
5321334.793918,-5996534.187511,-9536716.800071,6105.781000,0
5563722.406637,-5751885.084432,-9534587.242643,6165.780000,0
5801974.317107,-5502960.541298,-9525364.360692,6225.776000,0
6035902.159345,-5249934.899459,-9509036.489053,6285.775000,0
6265320.126246,-4992986.751967,-9485597.711619,6345.772000,0
6490045.175509,-4732298.811392,-9455047.923444,6405.769000,0
6709897.235442,-4468057.770015,-9417392.886299,6465.768000,0
6924699.410231,-4200454.152487,-9372644.277406,6525.765000,0
7134278.184265,-3929682.161052,-9320819.731094,6585.763000,0
7338463.625103,-3655939.513469,-9261942.873133,6645.758000,0
7537089.584636,-3379427.273789,-9196043.347513,6705.755000,0
7729993.898019,-3100349.676154,-9123156.835443,6765.754000,0
7917018.579928,-2818913.941842,-9043325.066380,6825.751000,0
8098010.017694,-2535330.089769,-8956595.820894,6885.750000,0
8272819.160866,-2249810.740717,-8863022.925216,6945.747000,0
8441301.706751,-1962570.915556,-8762666.237320,7005.743000,0
8603318.281491,-1673827.827769,-8655591.624421,7065.742000,0
8758734.616234,-1383800.670608,-8541870.931780,7125.739000,0
8907421.717942,-1092710.399220,-8421581.942761,7185.738000,0
9049256.034436,-800779.508131,-8294808.330074,7245.735000,0
9184119.613226,-508231.804459,-8161639.598175,7305.732000,0
9311900.253735,-215292.177290,-8022171.016844,7365.731000,0
9432491.652510,77813.636378,-7876503.545949,7425.728000,0
9545793.541038,370859.288650,-7724743.751457,7485.727000,0
9651711.815801,663618.060267,-7567003.712777,7545.724000,0
9750158.660227,955863.102172,-7403400.921536,7605.721000,0
9841052.658197,1247367.678622,-7234058.171934,7665.720000,0
9924318.898820,1537905.411351,-7059103.442827,7725.716000,0
9999889.072175,1827250.524269,-6878669.771738,7785.715000,0
10067701.555780,2115178.088201,-6692895.121013,7845.711000,0
10127701.491541,2401464.265142,-6501922.236353,7905.708000,0
10179840.852993,2685886.551495,-6305898.497991,7965.706000,0
10224078.502642,2968224.019811,-6104975.764818,8025.703000,0
10260380.239278,3248257.558478,-5899310.211746,8085.702000,0
10288718.835129,3525770.108868,-5689062.160660,8145.699000,0
10309074.062782,3800546.899440,-5474395.905310,8205.696000,0
10321432.711813,4072375.676300,-5255479.530508,8265.696000,0
10325788.595103,4341046.929724,-5032484.726031,8325.693000,0
10322142.544849,4606354.116196,-4805586.595630,8385.692000,0
10310502.398315,4868093.875485,-4574963.461563,8445.689000,0
10290882.973392,5126066.242334,-4340796.665086,8505.687000,0
10263306.034066,5380074.852335,-4103270.363351,8565.686000,0
10227800.245940,5629927.141595,-3862571.323144,8625.681000,0
10184401.121952,5875434.539812,-3618888.711937,8685.680000,0
10133150.958499,6116412.656406,-3372413.886704,8745.677000,0
10074098.762175,6352681.459378,-3123340.180969,8805.674000,0
10007300.167373,6584065.446595,-2871862.690546,8865.672000,0
9932817.345012,6810393.809214,-2618178.058440,8925.669000,0
9850718.902687,7031500.587005,-2362484.259352,8985.668000,0
9761079.776566,7247224.815349,-2104980.384258,9045.665000,0
9663981.115347,7457410.663712,-1845866.425505,9105.662000,0
9559510.156645,7661907.565442,-1585343.062840,9165.662000,0
9447760.096175,7860570.338739,-1323611.450833,9225.659000,0
9328829.950112,8053259.298707,-1060873.008075,9285.658000,0
9202824.411024,8239840.360404,-797329.208572,9345.656000,0
9069853.697793,8420185.132829,-533181.375711,9405.649000,0
8930033.399928,8594171.003860,-268630.479171,9465.647000,0
8783484.316714,8761681.216103,-3876.935124,9525.644000,0
8630332.291592,8922604.933726,260879.589927,9585.643000,0
8470708.042246,9076837.300316,525440.371377,9645.640000,0
8304746.986783,9224279.487843,789607.814507,9705.637000,0
8132589.066476,9364838.736851,1053185.637959,9765.636000,0
7954378.565480,9498428.387991,1315979.052454,9825.634000,0
7770263.927946,9624967.905061,1577794.934512,9885.633000,0
7580397.572972,9744382.889714,1838441.994966,9945.630000,0
7384935.707777,9856605.088029,2097730.942086,10005.628000,0
7184038.139530,9961572.389149,2355474.639143,10065.627000,0
6977868.086209,10059228.816219,2611488.256266,10125.624000,0
6766591.986891,10149524.509842,2865589.416469,10185.623000,0
6550379.311830,10232415.704326,3117598.335753,10245.621000,0
6329402.372699,10307864.696957,3367337.957181,10305.618000,0
6103836.133327,10375839.810602,3614634.078885,10365.617000,0
5873858.021271,10436315.349886,3859315.475950,10425.614000,0
5639647.740543,10489271.551258,4101214.016150,10485.614000,0
5401387.085781,10534694.527224,4340164.769531,10545.611000,0
5159259.758156,10572576.205046,4576006.111859,10605.608000,0
4913451.183280,10602914.260204,4808579.821949,10665.607000,0
4664148.331376,10625712.044934,5037731.172920,10725.605000,0
4411539.539917,10640978.512123,5263309.017450,10785.604000,0
4155814.338985,10648728.134882,5485165.867069,10845.601000,0
3897163.279528,10648980.822082,5703157.965616,10905.599000,0
3635777.764695,10641761.830157,5917145.356916,10965.597000,0
3371849.884438,10627101.671463,6126991.946816,11025.594000,0
3105572.253499,10605036.019483,6332565.559679,11085.593000,0
2837137.852941,10575605.611154,6533737.989471,11145.590000,0
2566739.875329,10538856.146604,6730385.045566,11205.587000,0
2294571.573663,10494838.186560,6922386.593428,11265.587000,0
2020826.114145,10443607.047683,7109626.590301,11325.584000,0
1745696.432869,10385222.696106,7291993.116069,11385.583000,0
1469375.096471,10319749.639390,7469378.399444,11445.581000,0
1192054.166797,10247256.817162,7641678.839648,11505.578000,0
913925.069615,10167817.490648,7808795.023744,11565.577000,0
635178.467400,10081509.131318,7970631.739793,11625.575000,0
356004.136181,9988413.308860,8127097.986005,11685.574000,0
76590.846468,9888615.578679,8278106.976052,11745.571000,0
-202873.751770,9782205.369099,8423576.140718,11805.569000,0
-482203.240088,9669275.868464,8563427.126045,11865.568000,0
-761212.538547,9549923.912293,8697585.788163,11925.566000,0
-1039718.008742,9424249.870653,8825982.184960,11985.565000,0
-1317537.552906,9292357.535899,8948550.564755,12045.563000,0
-1594490.709165,9154354.010920,9065229.352149,12105.560000,0
-1870398.742997,9010349.598013,9175961.131216,12165.559000,0
-2145084.734959,8860457.688518,9280692.626178,12225.557000,0
-2418373.664771,8704794.653310,9379374.679733,12285.556000,0
-2690092.491816,8543479.734262,9471962.229188,12345.554000,0
-2960070.232154,8376634.936759,9558414.280533,12405.551000,0
-3228138.032134,8204384.923354,9638693.880615,12465.551000,0
-3494129.238680,8026856.908641,9712768.087534,12525.548000,0
-3757879.466372,7844180.555407,9780607.939417,12585.547000,0
-4019226.661387,7656487.872128,9842188.421679,12645.544000,0
-4278011.162421,7463913.111850,9897488.432914,12705.541000,0
-4534075.758673,7266592.672518,9946490.749520,12765.540000,0
-4787265.745011,7064664.998763,9989181.989196,12825.538000,0
-5037428.974392,6858270.485209,10025552.573392,12885.537000,0
-5284415.907677,6647551.381288,10055596.688852,12945.535000,0
-5528079.660903,6432651.697620,10079312.248315,13005.533000,0
-5768276.050136,6213717.113933,10096700.850507,13065.532000,0
-6004863.634010,5990894.888557,10107767.739478,13125.528000,0
-6237703.754031,5764333.769476,10112521.763401,13185.527000,0
-6466660.572768,5534183.906945,10110975.332891,13245.525000,0
-6691601.110015,5300596.767658,10103144.378936,13305.522000,0
-6912395.277028,5063725.050457,10089048.310499,13365.522000,0
-7128915.908933,4823722.603557,10068709.971866,13425.519000,0
-7341038.795390,4580744.343288,10042155.599803,13485.518000,0
-7548642.709617,4334946.174297,10009414.780563,13545.516000,0
-7751609.435860,4086484.911217,9970520.406818,13605.513000,0
-7949823.795393,3835518.201742,9925508.634553,13665.512000,0
-8143173.671135,3582204.451103,9874418.839963,13725.510000,0
-8331550.030973,3326702.747879,9817293.576396,13785.509000,0
-8514846.949869,3069172.791131,9754178.531387,13845.507000,0
-8692961.630821,2809774.818802,9685122.483797,13905.504000,0
-8865794.424776,2548669.537350,9610177.261101,13965.503000,0
-9033248.849536,2286018.052553,9529397.696835,14025.501000,0
-9195231.607766,2021981.801469,9442841.588242,14085.500000,0
-9351652.604135,1756722.485467,9350569.654111,14145.498000,0
-9502424.961684,1490402.004312,9252645.492839,14205.495000,0
-9647465.037468,1223182.391232,9149135.540719,14265.494000,0
-9786692.437532,955225.748928,9040109.030465,14325.492000,0
-9920030.031293,686694.186466,8925637.949974,14385.491000,0
-10047403.965356,417749.757007,8805797.001324,14445.488000,0
-10168743.676843,148554.396311,8680663.560018,14505.485000,0
-10283981.906262,-120730.138026,8550317.634452,14565.484000,0
-10393054.709976,-389942.326675,8414841.825607,14625.482000,0
-10495901.472301,-658920.948051,8274321.286962,14685.481000,0
-10592464.917288,-927505.137232,8128843.684601,14745.478000,0
-10682691.120210,-1195534.444380,7978499.157506,14805.476000,0
-10766529.518803,-1462848.892695,7823380.278018,14865.475000,0
-10843932.924277,-1729289.035994,7663582.012444,14925.472000,0
-10914857.532136,-1994696.015932,7499201.681785,14985.471000,0
-10979262.932828,-2258911.618943,7330338.922567,15045.469000,0
-11037112.122243,-2521778.332952,7157095.647737,15105.465000,0
-11088371.512091,-2783139.403904,6979576.007607,15165.464000,0
-11133010.940155,-3042838.892168,6797886.350803,15225.460000,0
-11171003.680453,-3300721.728867,6612135.185196,15285.459000,0
-11202326.453306,-3556633.772189,6422433.138772,15345.456000,0
-11226959.435323,-3810421.863726,6228892.920404,15405.454000,0
-11244886.269309,-4061933.884887,6031629.280502,15465.452000,0
-11256094.074094,-4311018.813447,5830758.971472,15525.449000,0
-11260573.454280,-4557526.780265,5626400.707973,15585.448000,0
-11258318.509905,-4801309.126226,5418675.126906,15645.445000,0
-11249326.846013,-5042218.459448,5207704.747102,15705.442000,0
-11233599.582117,-5280108.712808,4993613.928651,15765.441000,0
-11211141.361545,-5514835.201807,4776528.831841,15825.438000,0
-11181960.360649,-5746254.682844,4556577.375641,15885.437000,0
-11146068.297851,-5974225.411915,4333889.195684,15945.435000,0
-11103480.442516,-6198607.203784,4108595.601701,16005.432000,0
-11054215.623608,-6419261.491659,3880829.534347,16065.431000,0
-10998296.238113,-6636051.387417,3650725.521373,16125.426000,0
-10935748.259183,-6848841.742382,3418419.633081,16185.421000,0
-10866601.243972,-7057499.208726,3184049.437006,16245.416000,0
-10790888.341130,-7261892.301478,2947753.951785,16305.411000,0
-10708646.297891,-7461891.461195,2709673.600127,16365.410000,0
-10619915.466731,-7657369.117305,2469950.160853,16425.408000,0
-10524739.811533,-7848199.752142,2228726.719936,16485.407000,0
-10423166.913209,-8034259.965693,1986147.620478,16545.404000,0
-10315247.974723,-8215428.541059,1742358.411574,16605.401000,0
-10201037.825454,-8391586.510662,1497505.796003,16665.401000,0
-10080594.924839,-8562617.223183,1251737.576677,16725.398000,0
-9953981.365226,-8728406.411243,1005202.601803,16785.398000,0
-9821262.873866,-8888842.259833,758050.708687,16845.395000,0
-9682508.813978,-9043815.475483,510432.666134,16905.393000,0
-9537792.184807,-9193219.356158,262500.115370,16965.392000,0
-9387189.620584,-9336949.861879,14405.509442,17025.389000,0
-9230781.388336,-9474905.686054,-233697.948959,17085.388000,0
-9068651.384419,-9606988.327482,-481656.371323,17145.385000,0
-8900887.129725,-9733102.163031,-729315.248831,17205.383000,0
-8727579.763441,-9853154.520939,-976519.519608,17265.382000,0
-8548824.035287,-9967055.754711,-1223113.637778,17325.379000,0
-8364718.296117,-10074719.317585,-1468941.644357,17385.378000,0
-8175364.486796,-10176061.837498,-1713847.240039,17445.376000,0
-7980868.125253,-10271003.192527,-1957673.859921,17505.373000,0
-7781338.291586,-10359466.586731,-2200264.750197,17565.372000,0
-7576887.611130,-10441378.626352,-2441463.046881,17625.370000,0
-7367632.235376,-10516669.396284,-2681111.856574,17685.369000,0
-7153691.820617,-10585272.536764,-2919054.339319,17745.366000,0
-6935189.504219,-10647125.320187,-3155133.793575,17805.364000,0
-6712251.878409,-10702168.727967,-3389193.743320,17865.363000,0
-6485008.961436,-10750347.527360,-3621078.027329,17925.361000,0
-6253594.166024,-10791610.348133,-3850630.890616,17985.360000,0
-6018144.264973,-10825909.758995,-4077697.078071,18045.357000,0
-5778799.353797,-10853202.343670,-4302121.930289,18105.355000,0
-5535702.810289,-10873448.776495,-4523751.481592,18165.353000,0
-5289001.250881,-10886613.897416,-4742432.560244,18225.351000,0
-5038844.483693,-10892666.786260,-4958012.890836,18285.350000,0
-4785385.458149,-10891580.836141,-5170341.198842,18345.347000,0
-4528780.211045,-10883333.825851,-5379267.317298,18405.345000,0
-4269187.808960,-10867907.991095,-5584642.295590,18465.344000,0
-4006770.286896,-10845290.094407,-5786318.510304,18525.341000,0
-3741692.583033,-10815471.493582,-5984149.778087,18585.340000,0
-3474122.469514,-10778448.208460,-6177991.470473,18645.338000,0
-3204230.479131,-10734220.985877,-6367700.630601,18705.335000,0
-2932189.827841,-10682795.362611,-6553136.091755,18765.334000,0
-2658176.333010,-10624181.726127,-6734158.597646,18825.331000,0
-2382368.327290,-10558395.372932,-6910630.924342,18885.330000,0
-2104946.568073,-10485456.564339,-7082418.003747,18945.327000,0
-1826094.142421,-10405390.579438,-7249387.048514,19005.324000,0
-1545996.367429,-10318227.765064,-7411407.678281,19065.323000,0
-1264840.685950,-10224003.582556,-7568352.047087,19125.321000,0
-982816.557643,-10122758.651083,-7720094.971836,19185.320000,0
-700115.345295,-10014538.787325,-7866514.061653,19245.317000,0
-416930.196393,-9899395.041287,-8007489.847968,19305.315000,0
-133455.919926,-9777383.728018,-8142905.915167,19365.314000,0
150111.141585,-9648566.455022,-8272649.031603,19425.311000,0
433573.244837,-9513010.145127,-8396609.280806,19485.310000,0
716731.383242,-9370787.054587,-8514680.192652,19545.307000,0
999385.429158,-9221974.786204,-8626758.874305,19605.304000,0
1281334.280786,-9066656.297242,-8732746.140693,19665.303000,0
1562376.013699,-8904919.901911,-8832546.644286,19725.300000,0
1842308.036918,-8736859.268217,-8926069.003932,19785.299000,0
2120927.253430,-8562573.408954,-9013225.932497,19845.291000,0
2398030.225078,-8382166.666651,-9093934.363054,19905.289000,0
2673413.341664,-8195748.692259,-9168115.573336,19965.288000,0
2946872.994151,-8003434.417402,-9235695.308189,20025.286000,0
3218205.751790,-7805344.019998,-9296603.899732,20085.285000,0
3487208.543017,-7601602.883095,-9350776.384938,20145.283000,0
3753678.839913,-7392341.546743,-9398152.620334,20205.280000,0
4017414.846020,-7177695.652771,-9438677.393520,20265.279000,0
4278215.687296,-6957805.882325,-9472300.531203,20325.276000,0
4535881.605955,-6732817.886043,-9498977.003438,20385.274000,0
4790214.156928,-6502882.206776,-9518667.023759,20445.271000,0
5041016.406672,-6268154.194752,-9531336.144902,20505.268000,0
5288093.134027,-6028793.915119,-9536955.349795,20565.267000,0
5531251.032807,-5784966.047817,-9535501.137515,20625.265000,0
5770298.915786,-5536839.779733,-9526955.603904,20685.264000,0
6005047.919753,-5284588.689151,-9511306.516541,20745.261000,0
6235311.711252,-5028390.622478,-9488547.383769,20805.259000,0
6460906.692651,-4768427.563298,-9458677.517502,20865.258000,0
6681652.208137,-4504885.493797,-9421702.089506,20925.255000,0
6897370.749249,-4237954.248642,-9377632.180909,20985.255000,0
7107888.159524,-3967827.361412,-9326484.824660,21045.252000,0
7313033.837847,-3694701.903705,-9268283.040691,21105.250000,0
7512640.940069,-3418778.317082,-9203055.863554,21165.249000,0
7706546.578454,-3140260.238007,-9130838.362315,21225.246000,0
7894592.018519,-2859354.316001,-9051671.652484,21285.246000,0
8076622.872810,-2576270.025222,-8965602.899818,21345.243000,0
8252489.291180,-2291219.469728,-8872685.315821,21405.241000,0
8422046.147107,-2004417.182702,-8772978.144790,21465.240000,0
8585153.219604,-1716079.919926,-8666546.642295,21525.238000,0
8741675.370292,-1426426.447841,-8553462.044981,21585.237000,0
8891482.715171,-1135677.326531,-8433801.531619,21645.235000,0
