name_sat,x,y,z,t,firing,detected_by_GS,nom_station
Sat_real_1,-6021479.750323,3815765.342316,-2401151.314484,20340.554000,0,false,
Sat_real_1,-6271126.759573,3517309.585810,-2203965.513647,20400.554000,0,false,
Sat_real_1,-6499607.886329,3206982.792700,-1999323.631197,20460.554000,0,false,
Sat_real_1,-6706133.151578,2885823.045192,-1787912.171047,20520.554000,0,false,
Sat_real_1,-6889984.924843,2554906.611215,-1570441.625846,20580.554000,0,false,
Sat_real_1,-7050520.595709,2215344.512824,-1347644.199809,20640.554000,0,false,
Sat_real_1,-7187175.024812,1868278.955215,-1120271.442527,20700.554000,0,false,
Sat_real_1,-7299462.704676,1514879.602507,-889091.786261,20760.554000,0,false,
Sat_real_1,-7386979.733908,1156339.751980,-654888.019264,20820.554000,0,false,
Sat_real_1,-7449405.471476,793872.383997,-418454.682650,20880.554000,0,false,
Sat_real_1,-7486503.959183,428706.118333,-180595.410033,20940.554000,0,false,
Sat_real_1,-7498125.068479,62081.086881,57879.782836,21000.554000,0,false,
Sat_real_1,-7484205.299288,-304755.270775,296157.253479,21060.554000,0,false,
Sat_real_1,-7444768.353069,-670552.462706,533422.517683,21120.554000,0,false,
Sat_real_1,-7379925.342675,-1034061.238929,768863.054998,21180.554000,0,false,
Sat_real_1,-7289874.739283,-1394037.915636,1001671.130553,21240.554000,0,false,
Sat_real_1,-7174902.017807,-1749248.709559,1231046.620125,21300.554000,0,false,
Sat_real_1,-7035378.931215,-2098474.060308,1456199.823283,21360.554000,0,false,
Sat_real_1,-6871762.542898,-2440512.944874,1676354.269105,21420.554000,0,false,
Sat_real_1,-6684593.882825,-2774187.138697,1890749.482651,21480.554000,0,false,
Sat_real_1,-6474496.327301,-3098345.438576,2098643.723278,21540.554000,0,false,
Sat_real_1,-6242173.669746,-3411867.815200,2299316.672843,21600.554000,0,false,
Sat_real_1,-5988407.822780,-3713669.451114,2492072.043645,21660.554000,0,false,
Sat_real_1,-5714056.280373,-4002704.697878,2676240.129612,21720.554000,0,false,
Sat_real_1,-5420049.230187,-4277970.871295,2851180.246145,21780.554000,0,false,
Sat_real_1,-5107386.416204,-4538511.922409,3016283.084342,21840.554000,0,false,
Sat_real_1,-4777133.738462,-4783421.946731,3170972.955121,21900.554000,0,false,
Sat_real_1,-4430419.552829,-5011848.480343,3314709.889604,21960.554000,0,false,
Sat_real_1,-4068430.788744,-5222995.650471,3446991.641437,22020.554000,0,false,
Sat_real_1,-3692408.802635,-5416127.082809,3567355.526592,22080.554000,0,false,
Sat_real_1,-3303645.050497,-5590568.631554,3675380.144933,22140.554000,0,false,
Sat_real_1,-2903476.572133,-5745710.895420,3770686.959541,22200.554000,0,false,
Sat_real_1,-2493281.258610,-5881011.459364,3852941.694063,22260.554000,0,false,
Sat_real_1,-2074472.992472,-5995996.950927,3921855.607177,22320.554000,0,false,
Sat_real_1,-1648496.615426,-6090264.809118,3977186.576982,22380.554000,0,false,
Sat_real_1,-1216822.773358,-6163484.812010,4018740.025910,22440.554000,0,false,
Sat_real_1,-780942.649462,-6215400.335776,4046369.668549,22500.554000,0,false,
Sat_real_1,-342362.604278,-6245829.300103,4059978.053378,22560.554000,0,false,
Sat_real_1,97401.239601,-6254664.886609,4059516.955409,22620.554000,0,false,
Sat_real_1,536828.455167,-6241875.936085,4044987.558753,22680.554000,0,false,
Sat_real_1,974399.785919,-6207507.047192,4016440.444283,22740.554000,0,false,
Sat_real_1,1408602.609925,-6151678.429664,3973975.417368,22800.554000,0,false,
Sat_real_1,1837936.371083,-6074585.420812,3917741.116475,22860.554000,0,false,
Sat_real_1,2260917.970337,-5976497.783700,3847934.479782,22920.554000,0,false,
Sat_real_1,2676087.080360,-5857758.693853,3764800.009324,22980.554000,0,false,
Sat_real_1,3082011.369922,-5718783.441137,3668628.849971,23040.554000,0,false,
Sat_real_1,3477291.628935,-5560057.903418,3559757.720072,23100.554000,0,false,
Sat_real_1,3860566.742113,-5382136.706798,3438567.638877,23160.554000,0,false,
Sat_real_1,4230518.542160,-5185641.186416,3305482.524420,23220.554000,0,false,
Sat_real_1,4585876.472978,-4971257.068950,3160967.611706,23280.554000,0,false,
Sat_real_1,4925422.057298,-4739731.907756,3005527.711617,23340.554000,0,false,
Sat_real_1,5247993.179394,-4491872.329422,2839705.348864,23400.554000,0,false,
Sat_real_1,5552488.107186,-4228541.024824,2664078.736795,23460.554000,0,false,
Sat_real_1,5837869.322605,-3950653.589681,2479259.656666,23520.554000,0,false,
Sat_real_1,6103167.072847,-3659175.154344,2285891.203507,23580.554000,0,false,
Sat_real_1,6347482.649842,-3355116.833345,2084645.418365,23640.554000,0,false,
Sat_real_1,6569991.428320,-3039532.047790,1876220.841080,23700.554000,0,false,
Sat_real_1,6769945.568925,-2713512.672820,1661339.953749,23760.554000,0,false,
Sat_real_1,6946676.485681,-2378185.093419,1440746.567606,23820.554000,0,false,
Sat_real_1,7099596.973490,-2034706.132873,1215203.131663,23880.554000,0,false,
Sat_real_1,7228203.012440,-1684258.882911,985487.981871,23940.554000,0,false,
Sat_real_1,7332075.296235,-1328048.480990,752392.559911,24000.554000,0,false,
Sat_real_1,7410880.383864,-967297.812628,516718.589048,24060.554000,0,false,
Sat_real_1,7464371.598027,-603243.197392,279275.243626,24120.554000,0,false,
Sat_real_1,7492389.566229,-237130.047303,40876.306759,24180.554000,0,false,
Sat_real_1,7494862.433888,129791.479885,-197662.669475,24240.554000,0,false,
Sat_real_1,7471805.811466,496270.802048,-435527.182359,24300.554000,0,false,
Sat_real_1,7423322.355707,861061.209992,-671906.574965,24360.554000,0,false,
Sat_real_1,7349601.120665,1222924.115960,-905996.796747,24420.554000,0,false,
Sat_real_1,7250916.576035,1580633.242213,-1137003.120043,24480.554000,0,false,
Sat_real_1,7127627.326342,1932978.736275,-1364142.804662,24540.554000,0,false,
Sat_real_1,6980174.598196,2278771.198924,-1586647.702812,24600.554000,0,false,
Sat_real_1,6809080.401566,2616845.603531,-1803766.789232,24660.554000,0,false,
Sat_real_1,6614945.498611,2946065.114739,-2014768.624025,24720.554000,0,false,
Sat_real_1,6398447.089947,3265324.773504,-2218943.725039,24780.554000,0,false,
Sat_real_1,6160336.254309,3573555.044912,-2415606.847765,24840.554000,0,false,
Sat_real_1,5901435.208420,3869725.232904,-2604099.176153,24900.554000,0,false,
Sat_real_1,5622634.306856,4152846.722224,-2783790.396709,24960.554000,0,false,
Sat_real_1,5324888.902255,4421976.087701,-2954080.683423,25020.554000,0,false,
Sat_real_1,5009215.991649,4676218.020464,-3114402.559185,25080.554000,0,false,
Sat_real_1,4676690.681917,4914728.076680,-3264222.637616,25140.554000,0,false,
Sat_real_1,4328442.533566,5136715.268479,-3403043.258898,25200.554000,0,false,
Sat_real_1,3965651.720832,5341444.441257,-3530403.982464,25260.554000,0,false,
Sat_real_1,3589545.104420,5528238.502664,-3645882.980610,25320.554000,0,false,
Sat_real_1,3201392.164787,5696480.439158,-3749098.290815,25380.554000,0,false,
Sat_real_1,2802500.823115,5845615.133197,-3839708.935975,25440.554000,0,false,
Sat_real_1,2394213.196000,5975151.013771,-3917415.934706,25500.554000,0,false,
Sat_real_1,1977901.243258,6084661.473441,-3981963.157712,25560.554000,0,false,
Sat_real_1,1554962.372668,6173786.135706,-4033138.085944,25620.554000,0,false,
Sat_real_1,1126814.972533,6242231.898957,-4070772.421902,25680.554000,0,false,
Sat_real_1,694893.890231,6289773.773796,-4094742.565170,25740.554000,0,false,
Sat_real_1,260645.886197,6316255.553091,-4104969.978196,25800.554000,0,false,
Sat_real_1,-174474.950789,6321590.239663,-4101421.392915,25860.554000,0,false,
Sat_real_1,-609011.798536,6305760.322987,-4084108.918055,25920.554000,0,false,
Sat_real_1,-1041509.705198,6268817.826798,-4053089.996182,25980.554000,0,false,
Sat_real_1,-1470520.190068,6210884.146104,-4008467.222691,26040.554000,0,false,
Sat_real_1,-1894605.827824,6132149.716805,-3950388.055098,26100.554000,0,false,
Sat_real_1,-2312344.801554,6032873.442517,-3879044.363885,26160.554000,0,false,
Sat_real_1,-2722335.431158,5913381.971234,-3794671.885185,26220.554000,0,false,
Sat_real_1,-3123200.648153,5774068.746122,-3697549.526621,26280.554000,0,false,
Sat_real_1,-3513592.412572,5615392.848513,-3587998.538212,26340.554000,0,false,
Sat_real_1,-3892196.074406,5437877.674793,-3466381.575544,26400.554000,0,false,
Sat_real_1,-4257734.635393,5242109.376098,-3333101.609630,26460.554000,0,false,
Sat_real_1,-4608972.950382,5028735.144642,-3188600.737471,26520.554000,0,false,
Sat_real_1,-4944721.807161,4798461.280354,-3033358.851052,26580.554000,0,false,
Sat_real_1,-5263841.883562,4552051.055606,-2867892.176402,26640.554000,0,false,
Sat_real_1,-5565247.596482,4290322.417892,-2692751.708419,26700.554000,0,false,
Sat_real_1,-5847910.771206,4014145.475054,-2508521.506641,26760.554000,0,false,
Sat_real_1,-6110864.199081,3724439.836733,-2315816.898811,26820.554000,0,false,
Sat_real_1,-6353204.993536,3422171.759290,-2115282.559565,26880.554000,0,false,
Sat_real_1,-6574097.770410,3108351.126730,-1907590.485071,26940.554000,0,false,
Sat_real_1,-6772777.652713,2784028.281874,-1693437.873001,27000.554000,0,false,
Sat_real_1,-6948553.033264,2450290.685781,-1473544.894720,27060.554000,0,false,
Sat_real_1,-7100808.188938,2108259.456975,-1248652.391764,27120.554000,0,false,
Sat_real_1,-7229005.609178,1759085.748713,-1019519.471643,27180.554000,0,false,
Sat_real_1,-7332688.105993,1403947.002168,-786921.026459,27240.554000,0,false,
Sat_real_1,-7411480.688067,1044043.082940,-551645.179316,27300.554000,0,false,
Sat_real_1,-7465092.124544,680592.299576,-314490.658757,27360.554000,0,false,
Sat_real_1,-7493316.307288,314827.333180,-76264.118151,27420.554000,0,false,
Sat_real_1,-7496033.260310,-52008.922317,162222.597785,27480.554000,0,false,
Sat_real_1,-7473209.876259,-418667.586536,400155.225978,27540.554000,0,false,
Sat_real_1,-7424900.367451,-783898.070330,636719.887268,27600.554000,0,false,
Sat_real_1,-7351246.360804,-1146452.385748,871105.904125,27660.554000,0,false,
Sat_real_1,-7252476.757925,-1505089.484124,1102508.633135,27720.554000,0,false,
Sat_real_1,-7128907.213827,-1858579.587103,1330132.286275,27780.554000,0,false,
Sat_real_1,-6980939.324047,-2205708.507692,1553192.740442,27840.554000,0,false,
Sat_real_1,-6809059.515012,-2545281.944213,1770920.323619,27900.554000,0,false,
Sat_real_1,-6613837.575553,-2876129.712435,1982562.553794,27960.554000,0,false,
Sat_real_1,-6395924.951766,-3197109.942300,2187386.849701,28020.554000,0,false,
Sat_real_1,-6156052.672566,-3507113.169247,2384683.165633,28080.554000,0,false,
Sat_real_1,-5895028.995791,-3805066.339606,2573766.564623,28140.554000,0,false,
Sat_real_1,-5613736.775345,-4089936.711946,2753979.718430,28200.554000,0,false,
Sat_real_1,-5313130.499846,-4360735.604478,2924695.301281,28260.554000,0,false,
Sat_real_1,-4994233.113311,-4616522.043907,3085318.315658,28320.554000,0,false,
Sat_real_1,-4658132.511702,-4856406.212723,3235288.281373,28380.554000,0,false,
Sat_real_1,-4305977.797570,-5079552.734716,3374081.315353,28440.554000,0,false,
Sat_real_1,-3938975.301104,-5285183.779122,3501212.089480,28500.554000,0,false,
Sat_real_1,-3558384.339957,-5472581.921642,3616235.625410,28560.554000,0,false,
Sat_real_1,-3165512.810303,-5641092.842191,3718748.979837,28620.554000,0,false,
Sat_real_1,-2761712.546822,-5790127.735277,3808392.737570,28680.554000,0,false,
Sat_real_1,-2348374.522278,-5919165.494329,3884852.353278,28740.554000,0,false,
Sat_real_1,-1926923.903419,-6027754.652482,3947859.330399,28800.554000,0,false,
Sat_real_1,-1498814.967731,-6115515.050328,3997192.217913,28860.554000,0,false,
Sat_real_1,-1065525.917991,-6182139.256505,4032677.442320,28920.554000,0,false,
Sat_real_1,-628553.603436,-6227393.713386,4054189.957197,28980.554000,0,false,
Sat_real_1,-189408.164298,-6251119.591061,4061653.700083,29040.554000,0,false,
Sat_real_1,250392.365033,-6253233.444149,4055041.919161,29100.554000,0,false,
Sat_real_1,689327.505048,-6233727.492286,4034377.253717,29160.554000,0,false,
Sat_real_1,1125879.788327,-6192669.692681,3999731.679008,29220.554000,0,false,
Sat_real_1,1558540.214972,-6130203.501229,3951226.248797,29280.554000,0,false,
Sat_real_1,1985813.677339,-6046547.326934,3889030.639218,29340.554000,0,false,
Sat_real_1,2406224.348825,-5941993.774903,3813362.556324,29400.554000,0,false,
Sat_real_1,2818320.976461,-5816908.508835,3724486.897668,29460.554000,0,false,
Sat_real_1,3220682.091731,-5671728.906793,3622714.780881,29520.554000,0,false,
Sat_real_1,3611921.091853,-5506962.420607,3508402.381158,29580.554000,0,false,
Sat_real_1,3990691.168833,-5323184.654999,3381949.588260,29640.554000,0,false,
Sat_real_1,4355690.113133,-5121037.266077,3243798.547087,29700.554000,0,false,
Sat_real_1,4705664.889878,-4901225.528417,3094431.985521,29760.554000,0,false,
Sat_real_1,5039416.058226,-4664515.738101,2934371.437116,29820.554000,0,false,
Sat_real_1,5355801.965054,-4411732.372404,2764175.308463,29880.554000,0,false,
Sat_real_1,5653742.696404,-4143755.024894,2584436.803964,29940.554000,0,false,
Sat_real_1,5932223.846643,-3861515.202488,2395781.763438,30000.554000,0,false,
Sat_real_1,6190299.952732,-3565992.863625,2198866.337011,30060.554000,0,false,
Sat_real_1,6427097.717239,-3258212.841754,1994374.588925,30120.554000,0,false,
Sat_real_1,6641818.925750,-2939241.096771,1783015.994802,30180.554000,0,false,
Sat_real_1,6833743.051119,-2610180.819174,1565522.848566,30240.554000,0,false,
Sat_real_1,7002229.629754,-2272168.458710,1342647.624204,30300.554000,0,false,
Sat_real_1,7146720.233580,-1926369.598675,1115160.244159,30360.554000,0,false,
Sat_real_1,7266740.202499,-1573974.785709,883845.322877,30420.554000,0,false,
Sat_real_1,7361900.034826,-1216195.280728,649499.365048,30480.554000,0,false,
Sat_real_1,7431896.438205,-854258.754405,412927.933909,30540.554000,0,false,
Sat_real_1,7476513.146976,-489404.974391,174942.818407,30600.554000,0,false,
Sat_real_1,7495621.312211,-122881.447437,-63640.820715,30660.554000,0,false,
Sat_real_1,7489179.656927,244060.916821,-302007.286005,30720.554000,0,false,
Sat_real_1,7457234.288078,610172.129811,-539343.163382,30780.554000,0,false,
Sat_real_1,7399918.177330,974207.413369,-774840.112800,30840.554000,0,false,
Sat_real_1,7317450.425581,1334931.433646,-1007697.618005,30900.554000,0,false,
Sat_real_1,7210135.123863,1691122.470643,-1237125.686178,30960.554000,0,false,
Sat_real_1,7078360.012709,2041576.505615,-1462347.489706,31020.554000,0,false,
Sat_real_1,6922594.839314,2385111.213219,-1682601.939812,31080.554000,0,false,
Sat_real_1,6743389.431150,2720569.843334,-1897146.182661,31140.554000,0,false,
Sat_real_1,6541371.600581,3046825.002039,-2105258.026432,31200.554000,0,false,
Sat_real_1,6317244.704779,3362782.284193,-2306238.264954,31260.554000,0,false,
Sat_real_1,6071785.053859,3667383.787933,-2499412.921376,31320.554000,0,false,
Sat_real_1,5805839.074049,3959611.476928,-2684135.387708,31380.554000,0,false,
Sat_real_1,5520320.246732,4238490.379776,-2859788.453594,31440.554000,0,false,
Sat_real_1,5216205.923099,4503091.661905,-3025786.249200,31500.554000,0,false,
Sat_real_1,4894533.870418,4752535.482999,-3181576.042637,31560.554000,0,false,
Sat_real_1,4556398.715909,4985993.713743,-3326639.943229,31620.554000,0,false,
Sat_real_1,4202948.215472,5202692.458398,-3460496.474352,31680.554000,0,false,
Sat_real_1,3835379.369467,5401914.379447,-3582702.013941,31740.554000,0,false,
Sat_real_1,3454934.465931,5583000.881520,-3692852.141553,31800.554000,0,false,
Sat_real_1,3062896.944235,5745354.041791,-3790582.816585,31860.554000,0,false,
Sat_real_1,2660587.206378,5888438.394472,-3875571.460285,31920.554000,0,false,
Sat_real_1,2249358.323272,6011782.502789,-3947537.897189,31980.554000,0,false,
Sat_real_1,1830591.655518,6114980.318843,-4006245.156605,32040.554000,0,false,
Sat_real_1,1405692.440109,6197692.403183,-4051500.181946,32100.554000,0,false,
Sat_real_1,976085.283182,6259646.870411,-4083154.359431,32160.554000,0,false,
Sat_real_1,543209.636944,6300640.190928,-4101103.952440,32220.554000,0,false,
Sat_real_1,108515.235554,6320537.772149,-4105290.390903,32280.554000,0,false,
Sat_real_1,-326542.492665,6319274.323054,-4095700.418543,32340.554000,0,false,
Sat_real_1,-760507.014977,6296854.080747,-4072366.149530,32400.554000,0,false,
Sat_real_1,-1191925.295062,6253350.757957,-4035364.942597,32460.554000,0,false,
Sat_real_1,-1619352.379672,6188907.350630,-3984819.183690,32520.554000,0,false,
Sat_real_1,-2041355.968109,6103735.725384,-3920895.925061,32580.554000,0,false,
Sat_real_1,-2456520.949710,5998115.991553,-3843806.384200,32640.554000,0,false,
Sat_real_1,-2863453.918481,5872395.735043,-3753805.352761,32700.554000,0,false,
Sat_real_1,-3260787.618537,5726988.974577,-3651190.425516,32760.554000,0,false,
Sat_real_1,-3647185.347122,5562374.976342,-3536301.137348,32820.554000,0,false,
Sat_real_1,-4021345.279134,5379096.849688,-3409517.958472,32880.554000,0,false,
Sat_real_1,-4382004.698201,5177759.931042,-3271261.152742,32940.554000,0,false,
Sat_real_1,-4727944.169159,4959030.026477,-3121989.544031,33000.554000,0,false,
Sat_real_1,-5057991.553651,4723631.392126,-2962199.113979,33060.554000,0,false,
Sat_real_1,-5371025.943538,4472344.574638,-2792421.509122,33120.554000,0,false,
Sat_real_1,-5665981.447307,4206004.046836,-2613222.416591,33180.554000,0,false,
Sat_real_1,-5941850.816846,3925495.648471,-2425199.815300,33240.554000,0,false,
Sat_real_1,-6197688.969230,3631753.887907,-2228982.137968,33300.554000,0,false,
Sat_real_1,-6432616.269118,3325759.018022,-2025226.290785,33360.554000,0,false,
Sat_real_1,-6645821.678449,3008533.978630,-1814615.588731,33420.554000,0,false,
Sat_real_1,-6836565.682686,2681141.161270,-1597857.580018,33480.554000,0,false,
Sat_real_1,-7004182.992689,2344679.014510,-1375681.771653,33540.554000,0,false,
Sat_real_1,-7148085.086372,2000278.529161,-1148837.280621,33600.554000,0,false,
Sat_real_1,-7267762.417568,1649099.552448,-918090.380960,33660.554000,0,false,
Sat_real_1,-7362786.453069,1292327.005060,-684221.991575,33720.554000,0,false,
Sat_real_1,-7432811.414971,931166.975372,-448025.090405,33780.554000,0,false,
Sat_real_1,-7477575.744031,566842.712291,-210302.068425,33840.554000,0,false,
Sat_real_1,-7496903.361753,200590.540076,28137.963083,33900.554000,0,false,
Sat_real_1,-7490704.543285,-166344.315378,266481.915043,33960.554000,0,false,
Sat_real_1,-7458976.585774,-532711.955264,503915.494993,34020.554000,0,false,
Sat_real_1,-7401804.139576,-897262.088213,739626.008421,34080.554000,0,false,
Sat_real_1,-7319359.222599,-1258748.344212,972805.175638,34140.554000,0,false,
Sat_real_1,-7211901.000019,-1615932.618635,1202651.963699,34200.554000,0,false,
